location,species
G-elongatus/7e61b354f5ad44e2b97e721dc48dabee.tif,G-elongatus
G-siphonifera/2bf73f88ee5446c28082f6d7a547ae48.tif,G-siphonifera
G-ruber/1ca96acfa5e240bbb23b2f71f316ee85.tif,G-ruber
G-scitula/62ad01792ef94c7facb8605884649cd6.tif,G-scitula
G-elongatus/cbbde630b12a4afc918c00cd9c0776ff.tif,G-elongatus
N-acostaensis/98b5da656b9b4ffdaf5c17dc2bb4deac.tif,N-acostaensis
G-hexagonus/3b74a5ac169d4ec28f8143d1e5a0c43d.tif,G-hexagonus
O-universa/575aab88eb6e4c15b441138c6b9cc5de.tif,O-universa
G-tumida/c40c730e728341cab0053432dccb5ff3.tif,G-tumida
G-siphonifera/c9b681a121234720821c2c7186d1e4a7.tif,G-siphonifera
G-ruber/aef278ae2bc94b379a997c6d02460a06.tif,G-ruber
N-humerosa/920fb96a5aaa4852ac6ab1f0c1bb64a0.tif,N-humerosa
G-ruber/770bd0260f23438bb290199f062af8bd.tif,G-ruber
G-truncatulinoides/7183b16ab52046d3b88d8f11333cf8a4.tif,G-truncatulinoides
G-scitula/997b6ac093cd4ae8b8d93963c65785e1.tif,G-scitula
G-crassaformis/b2f434f076d744de938e0caeb821273b.tif,G-crassaformis
N-dutertrei/95d35c6f1f4943e0bfe7f96b273ffda9.tif,N-dutertrei
P-obliquiloculata/217bb901e9f544dc9d7da3af1a1ee60b.tif,P-obliquiloculata
G-tumida/568555fbb7aa4db3978bbeee67fcf181.tif,G-tumida
G-ruber/a864788aa09840eca0b56ed49d1b47a8.tif,G-ruber
G-ruber/a37f0c28198747bb9537c58fbacf8e2e.tif,G-ruber
G-siphonifera/843f6054c6ee40bf9d6057ea6f4a6e61.tif,G-siphonifera
S-dehiscen/870d575c7ea442c29e4ce34b7513dd20.tif,S-dehiscen
G-ruber/3328e8b607174be49a6a4c7071d39b17.tif,G-ruber
G-truncatulinoides/df6f92675ee045a68a63252d555d18a9.tif,G-truncatulinoides
N-dutertrei/11870ac8c8f44894a0d6fa733273b9c4.tif,N-dutertrei
N-humerosa/40884fcf7d18475bbd1abeafe73e4c39.tif,N-humerosa
G-truncatulinoides/746cf46454e14186919d3cd39793b418.tif,G-truncatulinoides
S-dehiscen/d6639b64b2ea4ec8b010279ddfcfa72a.tif,S-dehiscen
N-acostaensis/dc21ddb330fc46f9b53d5f548d67251f.tif,N-acostaensis
G-truncatulinoides/c983edcfc8b948b18178471770ab475f.tif,G-truncatulinoides
G-tumida/5e39bfb19c9d42638a3534e410234d55.tif,G-tumida
G-scitula/bf4bc77888d6492d88cd6b70c58adce8.tif,G-scitula
G-crassaformis/12527fc8af074c6ba6f5f9722b7cdc7b.tif,G-crassaformis
G-sacculifer/26d46d22c0414694b4bd8f20146b1cf6.tif,G-sacculifer
G-ungulata/f0661e6a380b4c51b33fbdce17418b1c.tif,G-ungulata
