location,species
G-scitula/0c3330447e4e4854be1fe6da85e75c79.tif,G-scitula
G-tumida/8dcdc44876bf426bbca4e09028012d28.tif,G-tumida
G-scitula/c22ac00f0a3047c48be5a07382495f66.tif,G-scitula
S-dehiscen/6b784305bf954d2fab4528f8ce20de6b.tif,S-dehiscen
N-acostaensis/f23ea75c26884f669270783db6679b0f.tif,N-acostaensis
N-humerosa/810f5e12099545269f2f79e7768bfae4.tif,N-humerosa
N-humerosa/b2dd1da9f69840d8987fe6aa50eb462f.tif,N-humerosa
G-ungulata/d847c86cfc2b4177a0592837723bffa7.tif,G-ungulata
G-tumida/bd6b03cb04b7417f81a5514d75c74de8.tif,G-tumida
G-ungulata/ff8455dbec4e4ec19e67d9799f6c844c.tif,G-ungulata
G-truncatulinoides/83d094c307214badaadc48ee006a5661.tif,G-truncatulinoides
O-universa/61ae39a223f34446b1be7f1f1edd8d2a.tif,O-universa
G-elongatus/1a53660e1b224e65a9317ca3b8666762.tif,G-elongatus
G-scitula/538a7074cbd54a618e7f5c9f2f2f60dd.tif,G-scitula
G-ruber/16a2a7d60ca04fad84f641594600c05d.tif,G-ruber
G-elongatus/9fef608618ad43bd89489f72982c7e01.tif,G-elongatus
S-dehiscen/cd91f6798e1b436b8a3c90ec4dea9ee3.tif,S-dehiscen
G-sacculifer/254faf83794746c8af98cabd24673d64.tif,G-sacculifer
G-sacculifer/548dd5fdffcc4c2c94f76aa2db722acf.tif,G-sacculifer
G-ruber/8a60d324743d4a408eca6947d126aa35.tif,G-ruber
G-sacculifer/b2bd2e2da09e4167a3dcb98c3291ede0.tif,G-sacculifer
G-siphonifera/26bbffbaec38415481fcde8f085d3ada.tif,G-siphonifera
N-acostaensis/0dc3ed6d40d44fc69b27cbd4661b3197.tif,N-acostaensis
G-crassaformis/7d6867d015394a13a9d16b1469a68b76.tif,G-crassaformis
N-acostaensis/16979bd6740e47179d00458d5883afc1.tif,N-acostaensis
G-tumida/d85a58c4fce049a681bb56ce87d58397.tif,G-tumida
G-ruber/bfb2d8c91732477b94b93424136ffd83.tif,G-ruber
G-crassaformis/edcb2754c978475d8ed47d2da59a8c61.tif,G-crassaformis
N-acostaensis/1bb7145f58074edda2ba1b48e28652b8.tif,N-acostaensis
G-truncatulinoides/fa5f256fa2d040078c9ebc00d9cd5126.tif,G-truncatulinoides
N-humerosa/98c29bff367a42c0b5f0856299a767e9.tif,N-humerosa
G-elongatus/a9bd50139b5b4a47ae347d7993eb2eef.tif,G-elongatus
N-humerosa/85b0007b977544c5a178a6f2478b6111.tif,N-humerosa
S-dehiscen/101d6140b8b945fba96398a6a9e1d84f.tif,S-dehiscen
S-dehiscen/43d6ce3e783942c6aaa650ee92985d75.tif,S-dehiscen
G-elongatus/05d15ceec3a340f8915051909569a8ee.tif,G-elongatus
