location,species
G-truncatulinoides/90472d9f434440cca9a9a3f26b343b33.tif,G-truncatulinoides
G-siphonifera/c7f4323b127842209b4728efbb13ffdd.tif,G-siphonifera
G-tumida/06b0c57bcf874a8dac0c087e4425dbd5.tif,G-tumida
G-crassaformis/8e82a759a9394e37943b65ed01e85746.tif,G-crassaformis
P-obliquiloculata/a35c013c075a442c8458c3a26558f9d0.tif,P-obliquiloculata
G-ruber/d70594013b51410a80e30434b3355261.tif,G-ruber
G-crassaformis/c9972059518444b8884423753cd78013.tif,G-crassaformis
G-crassaformis/ec71ead680c447f6b8fb3725f9d65145.tif,G-crassaformis
G-ungulata/cc0329ec558f46fb9b518c459eedafd8.tif,G-ungulata
G-sacculifer/3fe4d9b2907d4d549fa1ac11ce0d84a6.tif,G-sacculifer
N-dutertrei/b577a573c9704a9fa588083a60756d6d.tif,N-dutertrei
P-obliquiloculata/66de3e7b4f2a45e686a3648d8e3d5548.tif,P-obliquiloculata
P-obliquiloculata/720d6fdb9e2b4ebf9990d1e74c080850.tif,P-obliquiloculata
N-acostaensis/72c8d06ed8464be68c51785c20e782af.tif,N-acostaensis
G-scitula/29307d83f6df494ea7542d84e482fbb2.tif,G-scitula
S-dehiscen/410c7a0fca6640c0aba0b38da540fec8.tif,S-dehiscen
O-universa/ad90871be4734cd68017061380d11880.tif,O-universa
G-ruber/9a1e4408da9c4f798980723804c1ebf3.tif,G-ruber
G-elongatus/d428b3b4fe1f4e31bde0c698a77c0abb.tif,G-elongatus
N-dutertrei/7d8387d468964c27bd51e162eb5b8cff.tif,N-dutertrei
G-truncatulinoides/f954e4a9eca14d0b93604e5893d527a7.tif,G-truncatulinoides
G-scitula/ee67bf1b06174d50b8a32325d2af313f.tif,G-scitula
N-acostaensis/490c2488c99d4b93b3ca9e7848ad12ef.tif,N-acostaensis
G-sacculifer/d7c83a95e4694d35b42d5450293c4153.tif,G-sacculifer
N-humerosa/1acdc8b51d764492b8cc9a7c202e40ec.tif,N-humerosa
G-truncatulinoides/9fc88fc477754795bc05a72c243b1456.tif,G-truncatulinoides
N-dutertrei/6bde678cd5ff4c58a1e3781be2a160ac.tif,N-dutertrei
G-tumida/ee44c9bb6fc04222be8467b274c12c0b.tif,G-tumida
G-crassaformis/d10b4ee2d0334fb2912ccf1cddf732f6.tif,G-crassaformis
P-obliquiloculata/334ee470377346a9acafbffd9e9f6351.tif,P-obliquiloculata
G-sacculifer/8587514575ca41be91dfceefad00ca07.tif,G-sacculifer
G-crassaformis/afd8b994c3db43ea98ebd07cab1e6d3c.tif,G-crassaformis
G-sacculifer/9ab7f165c467485487ac680ea52946d0.tif,G-sacculifer
G-elongatus/e6a7e9bf64d84c7f85a0dc8ed9de2fea.tif,G-elongatus
G-scitula/5dfa9bdf61c449c8ba5f266f0cef924a.tif,G-scitula
G-sacculifer/0b2ce83b1965486d8bdceda0268bfbd7.tif,G-sacculifer
G-tumida/2638139959be47d980a2d843b4c9f9e8.tif,G-tumida
G-siphonifera/51d997916d1349c7854557e27caf803a.tif,G-siphonifera
N-humerosa/db55cd1f8dfa4b0aad63b3a12a6a560d.tif,N-humerosa
G-ruber/f4992fd8a90c459588b6c955133edb69.tif,G-ruber
S-dehiscen/dc6efd7bbe49484294901ae06dc0fd5c.tif,S-dehiscen
G-elongatus/bdf9958d7be848cea72ad3e74f8dc107.tif,G-elongatus
G-tumida/108f68b43ab24be39947cea6229619fe.tif,G-tumida
G-elongatus/14211b8f54004f6f96481206963254bd.tif,G-elongatus
N-humerosa/2200587c9428482e9306b051fc016568.tif,N-humerosa
S-dehiscen/823833ccebaf4b08937ff43955a5fa59.tif,S-dehiscen
P-obliquiloculata/fe36e1732e7c40a4ba7eeaa0a946926c.tif,P-obliquiloculata
P-obliquiloculata/c53cf0a7b7c14088ab00e547321481f3.tif,P-obliquiloculata
G-ruber/9ab824ea811a427494074f91d5f2a268.tif,G-ruber
G-tumida/9a8e2665113f43bc8ebb02094328d399.tif,G-tumida
G-siphonifera/4c166fc964284bafbd80db6c7cdef5b9.tif,G-siphonifera
S-dehiscen/8738ac311e554b028371884aeef77265.tif,S-dehiscen
G-ruber/afa84f3b3dd846a7a4b3b95a465697f3.tif,G-ruber
G-truncatulinoides/b53334b8048a4c09923d9d407c81e2d3.tif,G-truncatulinoides
G-sacculifer/fb9de00b43e146e3b0b134cb9ddc1887.tif,G-sacculifer
P-obliquiloculata/c91cee5044774867bbca55a9aa2ddab7.tif,P-obliquiloculata
G-crassaformis/59c83dd5bc064bbc8687c5bc1e22c857.tif,G-crassaformis
N-humerosa/4f3ffd7becbd47aab34eba66abe22569.tif,N-humerosa
