location,species
G-scitula/0c3330447e4e4854be1fe6da85e75c79.tif,G-scitula
G-tumida/8dcdc44876bf426bbca4e09028012d28.tif,G-tumida
G-scitula/c22ac00f0a3047c48be5a07382495f66.tif,G-scitula
S-dehiscen/6b784305bf954d2fab4528f8ce20de6b.tif,S-dehiscen
N-acostaensis/f23ea75c26884f669270783db6679b0f.tif,N-acostaensis
N-humerosa/810f5e12099545269f2f79e7768bfae4.tif,N-humerosa
N-humerosa/b2dd1da9f69840d8987fe6aa50eb462f.tif,N-humerosa
G-ungulata/d847c86cfc2b4177a0592837723bffa7.tif,G-ungulata
G-tumida/bd6b03cb04b7417f81a5514d75c74de8.tif,G-tumida
G-ungulata/ff8455dbec4e4ec19e67d9799f6c844c.tif,G-ungulata
G-truncatulinoides/83d094c307214badaadc48ee006a5661.tif,G-truncatulinoides
O-universa/61ae39a223f34446b1be7f1f1edd8d2a.tif,O-universa
G-elongatus/1a53660e1b224e65a9317ca3b8666762.tif,G-elongatus
G-scitula/538a7074cbd54a618e7f5c9f2f2f60dd.tif,G-scitula
G-ruber/16a2a7d60ca04fad84f641594600c05d.tif,G-ruber
G-elongatus/9fef608618ad43bd89489f72982c7e01.tif,G-elongatus
S-dehiscen/cd91f6798e1b436b8a3c90ec4dea9ee3.tif,S-dehiscen
G-sacculifer/254faf83794746c8af98cabd24673d64.tif,G-sacculifer
G-sacculifer/548dd5fdffcc4c2c94f76aa2db722acf.tif,G-sacculifer
G-ruber/8a60d324743d4a408eca6947d126aa35.tif,G-ruber
G-sacculifer/b2bd2e2da09e4167a3dcb98c3291ede0.tif,G-sacculifer
G-siphonifera/26bbffbaec38415481fcde8f085d3ada.tif,G-siphonifera
N-acostaensis/0dc3ed6d40d44fc69b27cbd4661b3197.tif,N-acostaensis
G-crassaformis/7d6867d015394a13a9d16b1469a68b76.tif,G-crassaformis
N-acostaensis/16979bd6740e47179d00458d5883afc1.tif,N-acostaensis
G-tumida/d85a58c4fce049a681bb56ce87d58397.tif,G-tumida
G-ruber/bfb2d8c91732477b94b93424136ffd83.tif,G-ruber
G-crassaformis/edcb2754c978475d8ed47d2da59a8c61.tif,G-crassaformis
N-acostaensis/1bb7145f58074edda2ba1b48e28652b8.tif,N-acostaensis
G-truncatulinoides/fa5f256fa2d040078c9ebc00d9cd5126.tif,G-truncatulinoides
N-humerosa/98c29bff367a42c0b5f0856299a767e9.tif,N-humerosa
G-elongatus/a9bd50139b5b4a47ae347d7993eb2eef.tif,G-elongatus
N-humerosa/85b0007b977544c5a178a6f2478b6111.tif,N-humerosa
S-dehiscen/101d6140b8b945fba96398a6a9e1d84f.tif,S-dehiscen
S-dehiscen/43d6ce3e783942c6aaa650ee92985d75.tif,S-dehiscen
G-elongatus/05d15ceec3a340f8915051909569a8ee.tif,G-elongatus
G-tumida/d9bbfbfba6404692ad27536d06013e0c.tif,G-tumida
G-crassaformis/3f3f33d496984a6ea8fac276ed4c5af2.tif,G-crassaformis
N-humerosa/797ea9742b8a464fa9d74efad677dd22.tif,N-humerosa
G-tumida/2b072646fb104dfa8630a9c3397f2b05.tif,G-tumida
N-acostaensis/f0bf5a191577451d8cd841c273d3d5a7.tif,N-acostaensis
G-truncatulinoides/3b348542f89b4bd19e90ff428cc73fc9.tif,G-truncatulinoides
G-tumida/cbc9cd3bdaf344ae80533b4f04718b4f.tif,G-tumida
G-ruber/b0871a88d6b74ff39e5af7f72c9b4ffc.tif,G-ruber
N-dutertrei/5ce75af6e1734c84b30901c5238aaabf.tif,N-dutertrei
G-ungulata/8c07c40f71524cd5930f422ca240eee9.tif,G-ungulata
G-tumida/d0f74ae3a2a0445bb460f38e110f4af9.tif,G-tumida
G-truncatulinoides/ca7f38f36ed44c048cabf51bc203bc06.tif,G-truncatulinoides
G-scitula/8698cbf30b934f2391ef9a2539e10b55.tif,G-scitula
G-siphonifera/6c3275accebb4118b908f13ed79515fa.tif,G-siphonifera
N-acostaensis/64fa5ed2fe434ab3b212e2030cd4f9ce.tif,N-acostaensis
N-humerosa/11907e1caa1741e387e760b66a58789a.tif,N-humerosa
S-dehiscen/6e3b1c8786524c8c9127b8740a622789.tif,S-dehiscen
S-dehiscen/ffffb9a274ea4121837129804097f8a9.tif,S-dehiscen
G-scitula/8eb4fbc90c094b9885f1c2ea5397f06c.tif,G-scitula
P-obliquiloculata/c2b90458409d44f99518e0ea4a4a0f90.tif,P-obliquiloculata
G-siphonifera/1e3bcba7d63244c38cbb1fe285aa421d.tif,G-siphonifera
G-tumida/d19e4098f2454609958d9f891bcc8156.tif,G-tumida
P-obliquiloculata/6393ee5e218c4eaf8a5ea68ef35beda4.tif,P-obliquiloculata
G-crassaformis/fe55d61db41e41d9b8c62a7488310de5.tif,G-crassaformis
N-acostaensis/3c59dc6f7226476c9d0c671778caf60c.tif,N-acostaensis
G-ungulata/691ca1669b374663b923ec6d26abe6b0.tif,G-ungulata
G-ruber/a4ebde7058be461a99fb2f630241d371.tif,G-ruber
G-truncatulinoides/b31685b1fa4f4a51a7cdeb8a8b6350df.tif,G-truncatulinoides
G-truncatulinoides/b85bc55e61a94768af2b6eb94bd80414.tif,G-truncatulinoides
S-dehiscen/3b687593471e4d65b3eab9a0244987c7.tif,S-dehiscen
G-sacculifer/97e6c62746df4706b069aac73e001337.tif,G-sacculifer
P-obliquiloculata/f498781b46f045a6ab01806ec9372c7e.tif,P-obliquiloculata
G-sacculifer/f96c48f5898248f1b46074119b6412d3.tif,G-sacculifer
G-siphonifera/859db55b3d544e5fad9688e48a6878c6.tif,G-siphonifera
G-truncatulinoides/a7e83327de0a44ffb8d36a796339dc70.tif,G-truncatulinoides
G-truncatulinoides/6aa4dd3598b74620a4a67b97750e3031.tif,G-truncatulinoides
O-universa/98f07675e1384a729ceb980d3d5abc43.tif,O-universa
G-crassaformis/f9fac33871344b0e97b02a8e97554061.tif,G-crassaformis
G-sacculifer/a0456608f5bc4cfba7e4dc3b323e56e5.tif,G-sacculifer
G-ungulata/3b264a234baa4f139dcaffa7c1816df0.tif,G-ungulata
G-tumida/3464319c229a450b958dc12b7e0f7276.tif,G-tumida
G-sacculifer/7ddeaeaa76f843e88f920e675249eb4c.tif,G-sacculifer
G-siphonifera/55596a8442f545079acf1090e192dc1c.tif,G-siphonifera
O-universa/4b9adc9a43324223959bea0364e69ca4.tif,O-universa
G-tumida/b62699d77c834d83aca1076c6ca8c70e.tif,G-tumida
G-elongatus/0c0d8dc6a84344728ffa71cdd5c5b0e4.tif,G-elongatus
N-acostaensis/ac149e3aa0be4cf6a6601f2cff26e178.tif,N-acostaensis
S-dehiscen/5901499c567245a0bcd9a813df2b4f12.tif,S-dehiscen
P-obliquiloculata/b3e91fd936d244429ea62e7c2da153e9.tif,P-obliquiloculata
G-truncatulinoides/805cdc6df54a423f9b9abb06a57a9864.tif,G-truncatulinoides
S-dehiscen/a62975b8a84c4fb999982031a292b958.tif,S-dehiscen
P-obliquiloculata/fce700eaad664e6faea7f349d7362687.tif,P-obliquiloculata
G-tumida/55fca16a9de7467aadc4c6397d255496.tif,G-tumida
N-humerosa/284738776c1448118cb6edf3dde8f439.tif,N-humerosa
G-sacculifer/b66cbd1f40d64362ad1a0f79a0ee8834.tif,G-sacculifer
G-siphonifera/8092834e4d404b5a9d9a2eb345c6243f.tif,G-siphonifera
P-obliquiloculata/6b253625a0c8461f8126f79d9fb5f78a.tif,P-obliquiloculata
G-truncatulinoides/cd181c06740549d383cb36e1a2d8ff3e.tif,G-truncatulinoides
G-truncatulinoides/d1e91ffb1a114483ad3992891192aab5.tif,G-truncatulinoides
G-elongatus/6eb8fec1b9824e90a06d2cf7d7f6e7ac.tif,G-elongatus
G-scitula/ad379f6a2fdb4d30b5d767e62497e8ce.tif,G-scitula
N-humerosa/54509968f3d145d8942d6ac0b7eef117.tif,N-humerosa
S-dehiscen/8224bc70b99a4301b8019977ee1a0750.tif,S-dehiscen
G-sacculifer/704a72334a63420e95fafb93646eb6b3.tif,G-sacculifer
G-ruber/450b7e6397554840b7eec5ad9e61ec16.tif,G-ruber
G-scitula/8a81052ebb62490d9bd33db3000f473e.tif,G-scitula
G-ruber/f77e4065db9f4e4290a9379a201b33d4.tif,G-ruber
G-ungulata/72ada75f2fc94b78a03a913ec63ed072.tif,G-ungulata
P-obliquiloculata/939196cac36b428d8b31077dd7001169.tif,P-obliquiloculata
G-ruber/232ed9307cdf4f6091e401385ea7320a.tif,G-ruber
G-tumida/e9fbe0b5b8d34b9b977ac844bf580996.tif,G-tumida
N-humerosa/e63d8cc75133445aadb4cde75d0e9d74.tif,N-humerosa
S-dehiscen/bece82c111e34fc79128d622d432ad33.tif,S-dehiscen
G-truncatulinoides/188423e530894847839ec37cc6b8a1df.tif,G-truncatulinoides
G-elongatus/1583ed96038c4b4c99392586bd264985.tif,G-elongatus
G-elongatus/2f2193a8cf4e44e5993bd87f1501b5c9.tif,G-elongatus
S-dehiscen/059de8794bfd451a9ab4d8a8f8aa0aed.tif,S-dehiscen
N-humerosa/33268c5e09864bdfaecf93fdef0f7d61.tif,N-humerosa
G-ruber/5b93c55ed5e3450ca1da0b6698a0584f.tif,G-ruber
G-elongatus/06b1dc984d2741459e7937727c1194f7.tif,G-elongatus
G-scitula/eae689e8dd44410180236cd8ca0371c7.tif,G-scitula
G-sacculifer/2766f9bb9946460dbd585ada34fc2690.tif,G-sacculifer
G-siphonifera/55d28b1b83c34049a21c10bdb7189074.tif,G-siphonifera
G-ruber/079655f6cf9940eaabe9000fa4e7fccb.tif,G-ruber
G-siphonifera/800a8019f1ba4475a79ba0d07c31ca11.tif,G-siphonifera
S-dehiscen/da9d543e033043848af79c5a1fc96036.tif,S-dehiscen
N-humerosa/6fa412c4323647ba9335278ce77e0973.tif,N-humerosa
G-siphonifera/6a22a479068344aca671e9fcb731ccca.tif,G-siphonifera
P-obliquiloculata/2c195598638e42f792819906bdf1629b.tif,P-obliquiloculata
G-sacculifer/9cfef2f42e394cfaa14fe3ac3e92e9b6.tif,G-sacculifer
G-tumida/5d20f059eb2a4b08a05350a2720a3367.tif,G-tumida
N-humerosa/9637387d0c4b4021aa04aea1501ef8bd.tif,N-humerosa
G-crassaformis/8ae7021b067f4faaac041b822a9e8e35.tif,G-crassaformis
N-humerosa/023ff8d3f6ab4d9eba1e53594ab06a64.tif,N-humerosa
N-humerosa/cfe6f730ac9e43b995dbda1db2d0aba1.tif,N-humerosa
G-sacculifer/ae7a7f047db04f5da5a8149176297257.tif,G-sacculifer
N-acostaensis/69eabbaff95142b8b9e09878bbf66f87.tif,N-acostaensis
G-tumida/2e2a72c6d12c42a8892d66217fe1511f.tif,G-tumida
G-truncatulinoides/695d371de84b43539c5526d0ae85ab47.tif,G-truncatulinoides
N-dutertrei/cac302c3ffe74248ac0c69a8879f46ad.tif,N-dutertrei
G-elongatus/453fdf816fd3478c80e8cb1f8cd19164.tif,G-elongatus
G-siphonifera/6ccc2ef84d7f4893b7d35a702d9896d4.tif,G-siphonifera
G-scitula/1b8606458b4949e08c66052c93ec4959.tif,G-scitula
G-ruber/8dfd638ff7bd4983a3ca8a2f691021f5.tif,G-ruber
G-truncatulinoides/05bd3a1b0ec048db993083c9cce4b8d6.tif,G-truncatulinoides
G-siphonifera/d689d4f9faeb4b7ca2bf75a0f711a3aa.tif,G-siphonifera
N-dutertrei/d5a1307b4380422db117502e1262bdd8.tif,N-dutertrei
G-ruber/b522fd2edf8e4239920694d03b2cf8dd.tif,G-ruber
O-universa/4aacf6e4ca78470bb707bce9558e216f.tif,O-universa
G-scitula/fe2979adda90403eab0ed98d8f7e6fb4.tif,G-scitula
G-sacculifer/89614f03ff7543a68bb00cbaf5fae0bd.tif,G-sacculifer
G-tumida/b0d8c1350f5946bba051923a50e66eff.tif,G-tumida
G-ungulata/1367371730424bc0a4a0c73589c787f1.tif,G-ungulata
G-truncatulinoides/9d2af1ecf9f049b7a4ca288c3c5d7d6c.tif,G-truncatulinoides
S-dehiscen/9198bcc0e22e442f999435e151c46620.tif,S-dehiscen
G-ruber/51f5082c4f5d4014bbd3515d3874c891.tif,G-ruber
G-truncatulinoides/c55ab76c85ba4dc2a4b30100fc3c3ad5.tif,G-truncatulinoides
O-universa/6e740a4cc9d14c7996f39ca7d8e8086b.tif,O-universa
P-obliquiloculata/92631cf25ab04fa8879ec01f3fae6f74.tif,P-obliquiloculata
G-scitula/520c3121cc3346bf972682c962873b7c.tif,G-scitula
P-obliquiloculata/1b0d084d62b44d8eb811162640845ac2.tif,P-obliquiloculata
N-humerosa/9484a207d4db4d57a4aa9e5c702cfc57.tif,N-humerosa
G-tumida/6410c324ba384a46a7bab3bf3d5b0d90.tif,G-tumida
N-humerosa/1634c585d9eb4458a06689bb8d5784c0.tif,N-humerosa
G-tumida/cf4353029b4540f1bc45499913bd823f.tif,G-tumida
G-ruber/33be27e4b4c34300a8d3a3923cca8530.tif,G-ruber
G-ungulata/14db796a600842a69250cbfa408a2f0c.tif,G-ungulata
G-sacculifer/de52659c2b7249068bc7688da87600f8.tif,G-sacculifer
G-scitula/c2ca5ec695484ceaa8f44143e595e819.tif,G-scitula
N-acostaensis/653dc24438df4a35bc792e05d90cf7b9.tif,N-acostaensis
G-ruber/fa2bc2831a9249d2adc83ee8ba9494ba.tif,G-ruber
N-humerosa/3d28c91e40b04024be3aafdd11fd56df.tif,N-humerosa
G-crassaformis/5f650cf595d84588800a6f12bdf55aab.tif,G-crassaformis
G-elongatus/78a43399af2f487fbbd8b7dd12480c4b.tif,G-elongatus
G-sacculifer/e8b6c8bd957c49e593fe56ec08f814ed.tif,G-sacculifer
G-sacculifer/421f331291b8425297733d5719e1457d.tif,G-sacculifer
N-humerosa/25a5c14e7e3b4b068c0d2c8d18d7ced7.tif,N-humerosa
G-elongatus/65fc1b9e6dd2457d9ac335cbeac7567d.tif,G-elongatus
G-ruber/863dfffdca9d4d50a96ad14f2198f39e.tif,G-ruber
G-tumida/89d42b4d8dc64dc9a522a750297ecfcc.tif,G-tumida
G-sacculifer/4d3e2a6c8ead4adb8ee45d23a99cc84e.tif,G-sacculifer
G-siphonifera/e8a23d8030d046f39880c29871d30785.tif,G-siphonifera
P-obliquiloculata/2c717f6c09604135befb5f90afc012c5.tif,P-obliquiloculata
G-scitula/838a6054f2324f118f9923cf3d2c6a9c.tif,G-scitula
G-ruber/ac3d4a3665d348c4ace9e9ad8501c693.tif,G-ruber
G-scitula/3e07c9e9c96a40e8965199288af97cae.tif,G-scitula
G-scitula/d81e554d79f449a1a932b3efb32c060e.tif,G-scitula
S-dehiscen/2707941f8bfc44b0baaf4494c776437c.tif,S-dehiscen
G-ruber/76ecce2e24d3443db01dd6de3d4ce342.tif,G-ruber
G-ruber/9f3fd1b870b94b85b88e08eb62797bbe.tif,G-ruber
G-sacculifer/67fc198790324e0eb670f55ef2946388.tif,G-sacculifer
S-dehiscen/e0b2019e77cf43abaa17aa016b5c08c8.tif,S-dehiscen
N-acostaensis/f513326bb9af4dc0890b3314ca2f9cdf.tif,N-acostaensis
G-truncatulinoides/c426051fac7649df8941f094189ea1ed.tif,G-truncatulinoides
N-dutertrei/98d3af0f5a47410f9f8a49ba5fd4b461.tif,N-dutertrei
G-sacculifer/17598ce213fe449599a2eabaae1385e2.tif,G-sacculifer
P-obliquiloculata/1483388b82ce49df8e8d93d299a78336.tif,P-obliquiloculata
G-crassaformis/be496f52712544a9aee537a71822536a.tif,G-crassaformis
P-obliquiloculata/92ff017100084e28ae9dad5f7c9d23ac.tif,P-obliquiloculata
G-crassaformis/962f6176db7a4844b780acbfb4a8ede0.tif,G-crassaformis
G-scitula/2addfda3bbb643718b9e9788ecac2ad9.tif,G-scitula
G-scitula/f3a07c7b30634137a26326aa4585c539.tif,G-scitula
P-obliquiloculata/0392aff0a47548e58694381b3947768c.tif,P-obliquiloculata
S-dehiscen/4f404f71be5446a3b346a8b935ac6694.tif,S-dehiscen
G-siphonifera/3662d4a74e5b4427b1bb6845640766d9.tif,G-siphonifera
G-ungulata/65c5bc6737c5455993fabf21492052d4.tif,G-ungulata
G-elongatus/024c3f63069e4aada5c92f1b0fedfa08.tif,G-elongatus
N-acostaensis/52548f16c1e1424a8da6668579d14eb5.tif,N-acostaensis
G-ruber/970c7d1f911249768e51c92fa3a83d2c.tif,G-ruber
G-scitula/2944f72683e247a7a4119fbe5892b173.tif,G-scitula
G-scitula/c971e3da7f8c46f6a6cda90b028722c1.tif,G-scitula
G-ruber/0d2b28cfdc6349c9a3bb5d82cb9dfd51.tif,G-ruber
S-dehiscen/5f4545d64aec4440b0e8c7b4bda6f60f.tif,S-dehiscen
G-ungulata/7d22b688a3254598949eb1c8a9491498.tif,G-ungulata
G-crassaformis/db8d6348a7b147c8abb284c256cee852.tif,G-crassaformis
G-siphonifera/08c0fb00d32845d5908c5e28039ddb6c.tif,G-siphonifera
G-crassaformis/249c855477e94e7fbf4187c1c109040a.tif,G-crassaformis
G-crassaformis/6f5272973a1a46e19b266badf55dc919.tif,G-crassaformis
G-scitula/175ee8d7c43640afad8e7a0cb09a4e5d.tif,G-scitula
N-acostaensis/b8246d7c578e4720a7475efdaf19493d.tif,N-acostaensis
G-sacculifer/06d3c9a163f444f7b82fd5d95cdc1349.tif,G-sacculifer
G-tumida/1b19d44bd44f4e46947a294c21fe24e8.tif,G-tumida
G-scitula/7c64423c11a648e9abf4763dff1982ea.tif,G-scitula
G-siphonifera/3a61e01738e94116adc9545281576d53.tif,G-siphonifera
S-dehiscen/54eb681a36a84f4a8d1481d22f3e72e4.tif,S-dehiscen
P-obliquiloculata/370678238d2b436f873052a1339a4ebf.tif,P-obliquiloculata
G-siphonifera/c43697f8cc154aeea702bd61cd8979e8.tif,G-siphonifera
G-sacculifer/153c9fb53ef346d19b9a85890ec3f4f3.tif,G-sacculifer
G-crassaformis/6ba5b172de1847dba3bfc562202622bf.tif,G-crassaformis
G-elongatus/2f8981d3bcb74b6f9442ec9605408bd5.tif,G-elongatus
S-dehiscen/cdbf1c708d804799bc87fc03d3081ff9.tif,S-dehiscen
N-acostaensis/c697cf6738554b7fbb282e133b9ba5e8.tif,N-acostaensis
G-truncatulinoides/3963a117071d4c1c96e8a21b0d35bd5f.tif,G-truncatulinoides
G-sacculifer/854197fea7504befa1c38a28dc20cb40.tif,G-sacculifer
P-obliquiloculata/affab79d62004ac0bdd2b0c433d958c5.tif,P-obliquiloculata
G-crassaformis/779374aa0d1040fd903ff66bd7909daa.tif,G-crassaformis
G-ruber/aca94ac9529a4ff6b55d2c45e41422df.tif,G-ruber
G-sacculifer/c997357b368144189d948a19049fdc72.tif,G-sacculifer
N-humerosa/73debc1aa2f04a11be080e2a43b0e2f5.tif,N-humerosa
N-humerosa/fede36617f2147d89ffc7ed4255d539b.tif,N-humerosa
G-siphonifera/6e0f86ac692445dba7ad05eee7f5fb81.tif,G-siphonifera
G-siphonifera/235c2627fb1a47509f56b3207e553f2f.tif,G-siphonifera
N-acostaensis/e1f59f3b618c467db419e8580fe030e5.tif,N-acostaensis
G-truncatulinoides/3e9e505e0c934ce9991f36a6ad073bd7.tif,G-truncatulinoides
G-crassaformis/6cf16e7077e1436a85d080a412f4658e.tif,G-crassaformis
G-tumida/2984b47841c04f2f9a9b74d4982f05b4.tif,G-tumida
N-acostaensis/f3d9486a6fa94484b6269483263219c4.tif,N-acostaensis
S-dehiscen/43cf5ba688604511a8cc0005d28e27a8.tif,S-dehiscen
N-acostaensis/1f67e5177ece49cf9db54ff2e3c13fdb.tif,N-acostaensis
S-dehiscen/7604ef6298db4d618163add64a93bc4e.tif,S-dehiscen
S-dehiscen/cf5d36d5472f449abdabc8cc8eff4f4d.tif,S-dehiscen
G-sacculifer/4fb210456d5341c896fd7fe648b0fd79.tif,G-sacculifer
G-ruber/22ce8f9e42eb4c1ebced0616d9b6b533.tif,G-ruber
N-acostaensis/ad097aa0aa1d499885c1228d2a5a5125.tif,N-acostaensis
G-sacculifer/dfa6dccd4ecf4a0abf9575d3d5c33e61.tif,G-sacculifer
G-truncatulinoides/6ecb1337390d40ca9dbf4b133779ab7f.tif,G-truncatulinoides
G-crassaformis/9a2f550a0fd54cbbbed3df5194178403.tif,G-crassaformis
G-truncatulinoides/cbb0b1e1f293470fba96a4d6c90e5ebf.tif,G-truncatulinoides
G-scitula/5dac0b4e0f5d4432aefe49f8853846a1.tif,G-scitula
G-tumida/ece939a78ea748889b498aa4cc6ac980.tif,G-tumida
S-dehiscen/83cdcff6831e4019989b27fd23e8e04c.tif,S-dehiscen
O-universa/2d8c59ab4edc494388245f0a81501c7d.tif,O-universa
G-ruber/110f76f6566248d6b2d1c73349337b2d.tif,G-ruber
G-ruber/96c593691d3641a0aff4ca9c1ab1c5df.tif,G-ruber
G-sacculifer/a3a3e172e9484668ab09efb2a039f22c.tif,G-sacculifer
S-dehiscen/134e7cc4b02341978254baf59ae3116b.tif,S-dehiscen
N-acostaensis/ea4ebb6bb9974ef29721725111e342af.tif,N-acostaensis
G-scitula/c4a9c8db272c44c78323066f7a36d978.tif,G-scitula
G-ruber/5192a05be78740f48a233f39bfb2218d.tif,G-ruber
G-sacculifer/6ca217d68de64cd0b7abe5b1c72e37ec.tif,G-sacculifer
G-ruber/b339d2c9249c43f5b24f5ba225657800.tif,G-ruber
G-elongatus/21cc7996cd104628a76bb917bca9ff5e.tif,G-elongatus
G-ungulata/55e0b8c20c3d4ff493e4aa2bfbf6062c.tif,G-ungulata
G-sacculifer/f11f5512748e4654be7f10f17dd9a83f.tif,G-sacculifer
G-sacculifer/abe026941ee349c39815b754347dc51a.tif,G-sacculifer
G-tumida/ff80eba18e174b3cada904541f64f689.tif,G-tumida
G-scitula/c1cb453b7d594809a79a1905b4a62e43.tif,G-scitula
P-obliquiloculata/cfe582b2ff4d4f1da179ee7340252788.tif,P-obliquiloculata
G-tumida/4b5c737ea3f64aa9a5d3af8224d113ab.tif,G-tumida
G-siphonifera/7253a4ccca794f2db200657aed6ac96a.tif,G-siphonifera
G-truncatulinoides/6b86d6a90b3043a0bdf9081f3419af4b.tif,G-truncatulinoides
N-acostaensis/8e14650d94a54fbb85dfac796728856e.tif,N-acostaensis
G-ruber/b6f4bfc01ac34ad79386138542916469.tif,G-ruber
G-truncatulinoides/14cb6c182e3644a5a891062235622d43.tif,G-truncatulinoides
G-siphonifera/4e981fa6734945109eb41c108f118d5c.tif,G-siphonifera
N-dutertrei/3803e66b0e4e4026bf54e79ed4a3a64c.tif,N-dutertrei
N-acostaensis/5cb85d6d460e45c7979194990e649f2e.tif,N-acostaensis
G-scitula/13b70972132449f880dd979b96738d9c.tif,G-scitula
P-obliquiloculata/c691af18c49e4180abb53cc21918b9df.tif,P-obliquiloculata
G-scitula/b8bfd23115294ed99c5b119500dafdd0.tif,G-scitula
G-ungulata/df5a16ef9de24420b340dd84e888bec5.tif,G-ungulata
G-sacculifer/216d1d8f8e134ecfbd1c5e43805b5599.tif,G-sacculifer
G-scitula/0186d8ad1dac439084b5ec9f6c7c872b.tif,G-scitula
G-sacculifer/70a61eec5ce44effa953d56821561685.tif,G-sacculifer
G-truncatulinoides/1bbc942040ed437f954afad2452786a2.tif,G-truncatulinoides
N-dutertrei/81eeaaee50ab4f31a8a09d7b2d481e8d.tif,N-dutertrei
G-scitula/346c32005fbe438ba440d8dbe1364511.tif,G-scitula
G-tumida/a088c647787441088511470c3e9eae09.tif,G-tumida
G-siphonifera/4ed3a887adcd419e98b44cd1eb9ea628.tif,G-siphonifera
G-ungulata/70d3a6bf69084c84b34cb7de9d7e690d.tif,G-ungulata
G-ungulata/dc64c56dea3f4e4ba830dd0bee4c8328.tif,G-ungulata
G-ruber/86330145ea954bdcaab77b6b5521b413.tif,G-ruber
N-dutertrei/4553ac6de60647a395f53bfa49ca643b.tif,N-dutertrei
N-acostaensis/8096e7c0801d497f950fd527d68f9d76.tif,N-acostaensis
G-elongatus/2602198957af4a7e9515a2537f949374.tif,G-elongatus
G-elongatus/fbffc69437314cf1990431fec26a1a2e.tif,G-elongatus
G-tumida/3ab271d3386d4968896a7dab6591599e.tif,G-tumida
N-dutertrei/284045fa16c84744bc67cb08bb4e7726.tif,N-dutertrei
G-scitula/1e3dc1504ec849dc96551b4252987d24.tif,G-scitula
G-scitula/c1a38eb6b1ab461281102415335730d4.tif,G-scitula
G-tumida/a13eb031701742bba88e7f4b238cbf08.tif,G-tumida
N-humerosa/e69558d108e146ceb7b53028404b32a3.tif,N-humerosa
N-humerosa/bc9cd37567a841e3af43ef3085b0955e.tif,N-humerosa
N-humerosa/3d1521c850a64c7c983e60d2f9fa7bfd.tif,N-humerosa
G-sacculifer/933b58c5f4ab43aea96b3b000f56b09a.tif,G-sacculifer
G-elongatus/786ecc2a401941b1a67b0c76f34375e0.tif,G-elongatus
N-dutertrei/8505e5c370774089b098dec8e9cfbfc6.tif,N-dutertrei
G-sacculifer/c6f31064be804597b6faf962c7f5bc7d.tif,G-sacculifer
G-siphonifera/ddba2324036f4c11a8f4dae86a1d20fb.tif,G-siphonifera
N-acostaensis/35943e09554d4bb1ad5199e90acab600.tif,N-acostaensis
G-truncatulinoides/dcbd5b20279a4e8eb6fbdc8669ca1b2c.tif,G-truncatulinoides
G-tumida/e2aa7e4ef7cc444e89e316e375612ad2.tif,G-tumida
S-dehiscen/808828eaa079468fbfa6f04d02040b9b.tif,S-dehiscen
G-crassaformis/71c926a6dcb94426bf98dde17e900ae1.tif,G-crassaformis
G-truncatulinoides/5f204c7983ac460d967567a09f5aac94.tif,G-truncatulinoides
G-tumida/7607b2e62d4246bbb0238ae0a881cc08.tif,G-tumida
G-ruber/c72177903f584a169ac7d8b78e64448a.tif,G-ruber
G-ungulata/994646777e094b6093519162adf2b119.tif,G-ungulata
G-sacculifer/7130c4ed1e3045c98577e7c97c4054da.tif,G-sacculifer
P-obliquiloculata/8bd92f063efc47d1b5db51485ecaafea.tif,P-obliquiloculata
S-dehiscen/2da9f045ff3f443fbc4369bcc9dbfb8b.tif,S-dehiscen
O-universa/f48df83b6d6647738b8ea0d80fc03457.tif,O-universa
G-ruber/3b657c9de673470aa752128a42174c68.tif,G-ruber
G-siphonifera/8c9f62c805774cdaadeac9cf2d698d39.tif,G-siphonifera
S-dehiscen/f1e17880229940deb15a9321807586ca.tif,S-dehiscen
G-ruber/834c7e7d3a9b441d82183e940c3e2211.tif,G-ruber
G-sacculifer/0c38e81c02e04d2f9043bacc7ecc90fe.tif,G-sacculifer
G-truncatulinoides/bf766966639c48f8846ac7a96f836b3c.tif,G-truncatulinoides
G-tumida/9dedda1206ef41b2af703f4884a03ff8.tif,G-tumida
P-obliquiloculata/ecf6872e0994450f94324901d8c1573f.tif,P-obliquiloculata
G-ruber/16b92bbae53d44838da45d505fc45c44.tif,G-ruber
G-ruber/c9026f90ccde477bb2d18e8e88df00bf.tif,G-ruber
G-truncatulinoides/6693abcf722146c681069d68a67a78ba.tif,G-truncatulinoides
G-ungulata/33c618ffb49a4a48b84014e49cf1aecb.tif,G-ungulata
G-ruber/eb8e3531bed844488f3c69a8e9dffdcf.tif,G-ruber
N-dutertrei/5ba6ea8c59344fb9b937d15805bca2cb.tif,N-dutertrei
G-crassaformis/ef8ca2c7a9a94e3cbc07f181c89bf1a6.tif,G-crassaformis
P-obliquiloculata/a8481897c8bd40b3ba79dc17ca451a75.tif,P-obliquiloculata
G-scitula/838610896618473bac2945c62c3283c1.tif,G-scitula
N-acostaensis/26ad64d559cd42b19c0b5a00d6673847.tif,N-acostaensis
G-tumida/f82bb7ffc272454386d3bcfbc9d3668d.tif,G-tumida
P-obliquiloculata/0410ebb813914940b0a110c8e68be7fb.tif,P-obliquiloculata
G-sacculifer/53d5081039554558b09f262088139e93.tif,G-sacculifer
