location,species
G-scitula/0c3330447e4e4854be1fe6da85e75c79.tif,G-scitula
G-tumida/8dcdc44876bf426bbca4e09028012d28.tif,G-tumida
G-scitula/c22ac00f0a3047c48be5a07382495f66.tif,G-scitula
S-dehiscen/6b784305bf954d2fab4528f8ce20de6b.tif,S-dehiscen
N-acostaensis/f23ea75c26884f669270783db6679b0f.tif,N-acostaensis
N-humerosa/810f5e12099545269f2f79e7768bfae4.tif,N-humerosa
N-humerosa/b2dd1da9f69840d8987fe6aa50eb462f.tif,N-humerosa
G-ungulata/d847c86cfc2b4177a0592837723bffa7.tif,G-ungulata
G-tumida/bd6b03cb04b7417f81a5514d75c74de8.tif,G-tumida
G-ungulata/ff8455dbec4e4ec19e67d9799f6c844c.tif,G-ungulata
G-truncatulinoides/83d094c307214badaadc48ee006a5661.tif,G-truncatulinoides
O-universa/61ae39a223f34446b1be7f1f1edd8d2a.tif,O-universa
G-elongatus/1a53660e1b224e65a9317ca3b8666762.tif,G-elongatus
G-scitula/538a7074cbd54a618e7f5c9f2f2f60dd.tif,G-scitula
G-ruber/16a2a7d60ca04fad84f641594600c05d.tif,G-ruber
G-elongatus/9fef608618ad43bd89489f72982c7e01.tif,G-elongatus
S-dehiscen/cd91f6798e1b436b8a3c90ec4dea9ee3.tif,S-dehiscen
G-sacculifer/254faf83794746c8af98cabd24673d64.tif,G-sacculifer
G-sacculifer/548dd5fdffcc4c2c94f76aa2db722acf.tif,G-sacculifer
G-ruber/8a60d324743d4a408eca6947d126aa35.tif,G-ruber
G-sacculifer/b2bd2e2da09e4167a3dcb98c3291ede0.tif,G-sacculifer
G-siphonifera/26bbffbaec38415481fcde8f085d3ada.tif,G-siphonifera
N-acostaensis/0dc3ed6d40d44fc69b27cbd4661b3197.tif,N-acostaensis
G-crassaformis/7d6867d015394a13a9d16b1469a68b76.tif,G-crassaformis
N-acostaensis/16979bd6740e47179d00458d5883afc1.tif,N-acostaensis
G-tumida/d85a58c4fce049a681bb56ce87d58397.tif,G-tumida
G-ruber/bfb2d8c91732477b94b93424136ffd83.tif,G-ruber
G-crassaformis/edcb2754c978475d8ed47d2da59a8c61.tif,G-crassaformis
N-acostaensis/1bb7145f58074edda2ba1b48e28652b8.tif,N-acostaensis
G-truncatulinoides/fa5f256fa2d040078c9ebc00d9cd5126.tif,G-truncatulinoides
N-humerosa/98c29bff367a42c0b5f0856299a767e9.tif,N-humerosa
G-elongatus/a9bd50139b5b4a47ae347d7993eb2eef.tif,G-elongatus
N-humerosa/85b0007b977544c5a178a6f2478b6111.tif,N-humerosa
S-dehiscen/101d6140b8b945fba96398a6a9e1d84f.tif,S-dehiscen
S-dehiscen/43d6ce3e783942c6aaa650ee92985d75.tif,S-dehiscen
G-elongatus/05d15ceec3a340f8915051909569a8ee.tif,G-elongatus
G-tumida/412e9bffe2ff48509ba14c7d6a484441.tif,G-tumida
G-sacculifer/2ceef6eb97854a9eacb5e0b5c50ec4b7.tif,G-sacculifer
G-crassaformis/8ad1ddd426884129a3f7539251609d3c.tif,G-crassaformis
N-humerosa/a09e5b2be33d444e89e9bb93257275df.tif,N-humerosa
N-dutertrei/741c72e339574a6987ebbfd9f9590839.tif,N-dutertrei
N-acostaensis/da00d79260674fe4bce416f64ba6586e.tif,N-acostaensis
G-ungulata/535f4fe01e6343e197bce1b850a6efc4.tif,G-ungulata
G-tumida/65421a0da1c841e5866908b4ec782fa2.tif,G-tumida
P-obliquiloculata/d68f54a8a24143f7a0434e7b7ca32f3f.tif,P-obliquiloculata
G-siphonifera/b77207f4218e43dba2e39b8e7d17de11.tif,G-siphonifera
G-truncatulinoides/d42236fd89174b46a189814346e3ac6c.tif,G-truncatulinoides
G-truncatulinoides/e356da6a0092405f9dab759b77506c70.tif,G-truncatulinoides
G-truncatulinoides/9f3b6d34fc084dcd9eb07e9282a21f29.tif,G-truncatulinoides
P-obliquiloculata/9c9d156d141a42fdaeeca08fdb6aac2b.tif,P-obliquiloculata
G-ruber/8ac141e8fe8b4741a3a14e945a8227d9.tif,G-ruber
G-sacculifer/f58a3ac393ea4897bdc808704404d29d.tif,G-sacculifer
G-ruber/8edde4910f1d48b28d8f46ad5dcd012b.tif,G-ruber
N-humerosa/3c3f6186df6d4cb28c90547d153bb9dc.tif,N-humerosa
N-acostaensis/e67818b6d9cc49ae9955fa7ca850290b.tif,N-acostaensis
G-crassaformis/21e94ce8ba99407985e24a167310af7e.tif,G-crassaformis
S-dehiscen/77b95d793df04ca99acef1fa2a7bb851.tif,S-dehiscen
G-ungulata/42397fd7d8d74eeca11a22a3e0f76c0e.tif,G-ungulata
G-sacculifer/0895f260270240e9a41b785ef7d05e37.tif,G-sacculifer
G-tumida/83f0eb50f2804057972183750d185105.tif,G-tumida
G-elongatus/00fe6a4b0d24429fbe4d7479530ec048.tif,G-elongatus
P-obliquiloculata/7a16f4a8d1e541208f6e676749ae743f.tif,P-obliquiloculata
P-obliquiloculata/77c48eb49945411bac35301f0851c7d9.tif,P-obliquiloculata
N-humerosa/2e00dc0935f24b77ab44cdc620df5526.tif,N-humerosa
G-elongatus/7564c8c1e08341ce9cfed91f71f41869.tif,G-elongatus
G-tumida/321f4948b9c2416d9b7ad38843284fb6.tif,G-tumida
N-dutertrei/6efce1e828c4441987c8f24278d8e7c9.tif,N-dutertrei
N-acostaensis/05998bf3e2d94da28c3aa9905f4e8eae.tif,N-acostaensis
G-elongatus/3248848eefd9421bba0368200b4cc6d4.tif,G-elongatus
G-truncatulinoides/b28ca684a4d9468299546693279f4fa8.tif,G-truncatulinoides
G-ruber/0402d680b60a4d59abc474cd2f26a1d0.tif,G-ruber
G-sacculifer/fff4829ae7504186b8f40eafb4b0c7f9.tif,G-sacculifer
G-siphonifera/fe8bcb9244d8417a8d51a68aaa2a1825.tif,G-siphonifera
G-scitula/99d81c55684344ada72ef0f987e80459.tif,G-scitula
P-obliquiloculata/5ce1c29971084d2d9494d606f0e6b308.tif,P-obliquiloculata
G-scitula/6616c0260b744b4fbd56ae90cd40ccb4.tif,G-scitula
S-dehiscen/24524dba22bf45dd93bdaa1dee6e0f7d.tif,S-dehiscen
G-sacculifer/3a2f24fbcc9145b08a170ec671157ec0.tif,G-sacculifer
N-humerosa/31d384ded960426981c519789677da9e.tif,N-humerosa
G-tumida/fcb6b4a7ef0d49d2be279e8adf6ffe44.tif,G-tumida
G-tumida/d1aa8567994b4d5c895cb592ae634506.tif,G-tumida
N-dutertrei/565e73f16d734229a08bf881b42886d9.tif,N-dutertrei
P-obliquiloculata/8c8b7345743d466896d6c6192db8ff0c.tif,P-obliquiloculata
G-truncatulinoides/a6e8add33f1a4a2280a3b926d4d7dd0e.tif,G-truncatulinoides
S-dehiscen/8a479cb7c07a4e5385296123231bc666.tif,S-dehiscen
N-acostaensis/1ef649c9584440959e5f1b11afade0fa.tif,N-acostaensis
G-sacculifer/8d7e800571d14544860d4e8faf8d7f81.tif,G-sacculifer
G-scitula/44e71198caba4574b014f59e6e52d5c8.tif,G-scitula
N-humerosa/9c92e44bfd5940afb7433f47ee4cec0e.tif,N-humerosa
G-truncatulinoides/e96faaf3b572474190750135d6a57982.tif,G-truncatulinoides
G-ungulata/b789b769f5784b25bc7c7615641dfdf3.tif,G-ungulata
G-tumida/3b3cda9372aa4751b27a92d8c936a3b5.tif,G-tumida
G-siphonifera/614e28887fd84a17a8ffecec332bf48f.tif,G-siphonifera
G-elongatus/1c66f60eafea4c4d90a742d7a95e7563.tif,G-elongatus
G-tumida/aa59ccc02f154641b781683ff955f666.tif,G-tumida
G-ruber/d2e1e7906dfb43998fdf6a5b95d19460.tif,G-ruber
S-dehiscen/93e1006a09cf4125a766c5803f250929.tif,S-dehiscen
G-sacculifer/277eff7f0eaf4cea868917e24ecee8af.tif,G-sacculifer
G-sacculifer/16a2e048a4a04ac7b05490fa775ca9e0.tif,G-sacculifer
G-ruber/42e66ad732124912b815b1d91ca58c41.tif,G-ruber
G-crassaformis/906f173426534a5095e3d561eb2fd778.tif,G-crassaformis
G-scitula/33de235eec764882842087802c787bcb.tif,G-scitula
G-ungulata/a4647f7175e949c594891a0add9e778b.tif,G-ungulata
N-acostaensis/36addc91826d4a83ad0219ce2de72f5f.tif,N-acostaensis
G-scitula/74e84bfeaadd42188b01117279c57968.tif,G-scitula
G-truncatulinoides/739ef4fa634c47a18809b80551be4a91.tif,G-truncatulinoides
G-truncatulinoides/51743401c6de406aa654d0f69a54f56f.tif,G-truncatulinoides
N-humerosa/65b0172e2d904212af6494f72fb1aa60.tif,N-humerosa
S-dehiscen/d38485d01f904df5bb47ad0e45003ebe.tif,S-dehiscen
G-sacculifer/251117f3ce9f4bd3b4cfab3378dfba16.tif,G-sacculifer
G-sacculifer/62cfa6df6cbc4512addc18bef58e7798.tif,G-sacculifer
P-obliquiloculata/f43833e28be649e181679247e4c714ee.tif,P-obliquiloculata
G-sacculifer/428b5ab4a1c244d38e1d06f0a2ca3d2c.tif,G-sacculifer
N-acostaensis/3618c04b2c48485788bfe3d85fd90eb0.tif,N-acostaensis
N-acostaensis/7db315d199774e349d42059427a89d4e.tif,N-acostaensis
S-dehiscen/d244a16dcdf34e8db24460c93cc6dc28.tif,S-dehiscen
G-sacculifer/0e14a99f1f7a4a41a240ec2ba20b7030.tif,G-sacculifer
G-siphonifera/c7982b0c8fc44c678d2573e00e4df1a6.tif,G-siphonifera
G-elongatus/f12b41eef16b4b33aa80101628f803cb.tif,G-elongatus
G-crassaformis/86e6dbeefcb747e592710a44aa021cd6.tif,G-crassaformis
G-tumida/3cb31fcd4074407d99b4887603a11152.tif,G-tumida
G-truncatulinoides/73e7bf7670c042d6bf742a223b191770.tif,G-truncatulinoides
G-truncatulinoides/00c03a2ce4564d07990b24e8b05aa5d8.tif,G-truncatulinoides
G-ruber/4bc0124f21614008bc8957ed8bb59c9f.tif,G-ruber
S-dehiscen/8d5f8818dbf2494ab9aab50fef1713ac.tif,S-dehiscen
P-obliquiloculata/e1d53a8a7db44483be66c19171448c4e.tif,P-obliquiloculata
G-scitula/094373ab4224460db2b1e65d32eeb272.tif,G-scitula
G-scitula/15ed5f51580c4cd78d76dc98ab2912d5.tif,G-scitula
G-tumida/b5e2c41facee4017bccc462f2df0fefe.tif,G-tumida
G-sacculifer/b65864330db1444cb3ee10902eec33cc.tif,G-sacculifer
G-truncatulinoides/a8218e0b9f094acb9b4d8b1d0a620fe2.tif,G-truncatulinoides
G-scitula/8f221c9c754f43cda8a1d57a0b03e346.tif,G-scitula
S-dehiscen/f44a04374c8d484a9de718dffbc04be7.tif,S-dehiscen
G-ruber/2f6e78c76f4843aaa3edd5c5d7cf0a7c.tif,G-ruber
G-truncatulinoides/dc070ca351f84f699829e1312fe0ca28.tif,G-truncatulinoides
G-sacculifer/83fc2257653844bea31dc27fa7bc2220.tif,G-sacculifer
P-obliquiloculata/235ee73e8f3b4ab58b69003181018401.tif,P-obliquiloculata
S-dehiscen/7ca25cd125f941ce9e03fcff281ed8ce.tif,S-dehiscen
N-humerosa/1c64c7b2735b4361ab130b5e4e464993.tif,N-humerosa
G-tumida/7ec762eccfc8476b8ab5404d4b34d1ca.tif,G-tumida
G-tumida/c244432f13d54b4ea60d2fa011a59393.tif,G-tumida
S-dehiscen/a1593cd33a2449628a2ad56ef3469b54.tif,S-dehiscen
N-dutertrei/ca737102a8aa4291b7995ef1c6d0951e.tif,N-dutertrei
G-siphonifera/805f7f414ebd4c5e849ca67e4b1c38a1.tif,G-siphonifera
G-truncatulinoides/9369941bc2bb4b71be9344dba2ebe489.tif,G-truncatulinoides
G-tumida/af4bcfc078e3413a836370ef646e90ae.tif,G-tumida
S-dehiscen/33892b558bee4b80a027c0c09a4246bd.tif,S-dehiscen
G-scitula/b2cd35c8925941b98ed972459c57ce68.tif,G-scitula
G-ungulata/d2eb77e78fa949a69a1b2435b73f26a0.tif,G-ungulata
G-ruber/9a26303cb35d4494b6030976bedc9ddf.tif,G-ruber
G-ruber/783e62d1ad0c414fb530b785c9e5009d.tif,G-ruber
G-ruber/0cfaeaf3b8e84842a06e81c183b6362f.tif,G-ruber
G-truncatulinoides/c39eaec8f7ca40c9b5433349e47168da.tif,G-truncatulinoides
G-sacculifer/1e2ddbb2d70640dfae5ddce59c5c1645.tif,G-sacculifer
N-acostaensis/2f5dbeb66e444caabfcd8e369f3e5d52.tif,N-acostaensis
G-elongatus/e9e2f4e13b8b4c96b55364925f4a4ec8.tif,G-elongatus
G-scitula/b5b8e79c4f0042b6b9b6af9f607cd655.tif,G-scitula
N-dutertrei/cf1deaed42ba46c387546fc8cf51d0d7.tif,N-dutertrei
G-ungulata/59dbd3c251e94cccbe314577cff1095e.tif,G-ungulata
G-sacculifer/8dc6639ed0e1413b848d4144771ca1d1.tif,G-sacculifer
G-ruber/930154b3978a43a4b67034b5be7ef599.tif,G-ruber
S-dehiscen/113158d058004cadb6407163a8e16a4d.tif,S-dehiscen
G-elongatus/503d90cf1c804aa0a351e56ae60f5ea4.tif,G-elongatus
G-ruber/152785faf3aa4c7eaaa87e431df649ba.tif,G-ruber
P-obliquiloculata/b4a84bd4c5d041dc9dc88b3963c3637a.tif,P-obliquiloculata
G-scitula/165f536bc3a343cc9ae2dd77bf659ef5.tif,G-scitula
G-hexagonus/8026eba66a074ca3a1a32586b3c6e2d4.tif,G-hexagonus
G-ruber/24cea090cef14eac89f4a0e756752117.tif,G-ruber
G-ruber/93986289bd1349fcb4f6558033a000c5.tif,G-ruber
S-dehiscen/3bd62e8511dc45b8a72412e777ac2a2b.tif,S-dehiscen
G-sacculifer/81d391b9ee194be7ad2401367c9efebb.tif,G-sacculifer
G-tumida/faaf28c88c734b818751d811039da546.tif,G-tumida
G-ungulata/7a98cc5c2fd348f18d14a9698408238f.tif,G-ungulata
G-truncatulinoides/982b465bbfa3453e829000b15b6cf93a.tif,G-truncatulinoides
N-dutertrei/f04f85bca8984a77afa5cd745b85da13.tif,N-dutertrei
N-dutertrei/57133f7021a645cbbc16006b02dda42c.tif,N-dutertrei
G-tumida/e1ea80887d1e4f93977189ba867a4399.tif,G-tumida
N-humerosa/1156aa25d3fd4abe91967da634dcccbe.tif,N-humerosa
G-ungulata/832d8b38f34d4beb900c02effacbf993.tif,G-ungulata
N-acostaensis/3d8826fb9e2b4bbb82a231740161b286.tif,N-acostaensis
G-siphonifera/b89ed2b2f55e4cd79097bf7ecb601299.tif,G-siphonifera
P-obliquiloculata/2efce792b40b40cdb698f249f24e7ea2.tif,P-obliquiloculata
O-universa/10f72ba806e0456aa25b55f979402ad5.tif,O-universa
G-tumida/f6df919250ff4f6a87c79ad1865bc3ba.tif,G-tumida
N-acostaensis/90803c4ccd2d4b069ed72386b31f6742.tif,N-acostaensis
G-scitula/ee11773d35334b9fbcda837e8d52bc26.tif,G-scitula
G-scitula/d5e4f6c65a2f470189cbf1bcae187484.tif,G-scitula
G-sacculifer/6554476cdc194a78b73db0a34fc85b62.tif,G-sacculifer
N-acostaensis/379e30a658bc4fe3a2d57a3e67fb3a69.tif,N-acostaensis
G-tumida/e360c8adccc84d9eb61376b0c621e82a.tif,G-tumida
N-humerosa/4d9e2f564d1541c9b6c364c50dbc7612.tif,N-humerosa
O-universa/0ca91297b3e24d33aecd75bbcfb4228c.tif,O-universa
G-sacculifer/f7b69408218147b5ac06303df040900c.tif,G-sacculifer
G-ruber/5f2f9865de1949f189d49ade4c776337.tif,G-ruber
P-obliquiloculata/e106cc8d144343cba81771fa2b250da6.tif,P-obliquiloculata
G-ruber/0c2434995cae47c392a409114d017e7f.tif,G-ruber
G-tumida/77750722578548388832e71955014385.tif,G-tumida
N-humerosa/0235975843e24d33833f8d59f2c47d1a.tif,N-humerosa
G-elongatus/a1d7b2a53d84461aa42d0ae4f2647462.tif,G-elongatus
G-ruber/b8fe4812bd9342f9bf9e32fe5194968e.tif,G-ruber
G-crassaformis/0a9250381e3c4b55a04f8fe551638e96.tif,G-crassaformis
G-truncatulinoides/b581f734d97e4f8680db4ac8991b3d74.tif,G-truncatulinoides
G-siphonifera/3682bad7e52942dd91f264a97a247052.tif,G-siphonifera
G-ruber/7fdb6816e0ef417c95f34e873ef3eece.tif,G-ruber
N-acostaensis/25566ffced5c4b3f961f55deb12e1679.tif,N-acostaensis
G-ungulata/fabb59d6ec2144feae0bfa3dad2bd1b5.tif,G-ungulata
S-dehiscen/0b30b00ab0d744889a37304805db4fac.tif,S-dehiscen
G-ruber/3c8d0b46b5f34f14b3c7a988c2e5e606.tif,G-ruber
P-obliquiloculata/74c8d5952b2f414f9b634a5bd557669e.tif,P-obliquiloculata
N-humerosa/588b8736b194435598ca87aa99f4053c.tif,N-humerosa
S-dehiscen/0fe549d0bcd8474ca612520f1bda33df.tif,S-dehiscen
G-sacculifer/38fa007eeb1f424a8224771dd4f57b95.tif,G-sacculifer
P-obliquiloculata/27289781213245a39c2c0b8a400fc90d.tif,P-obliquiloculata
G-elongatus/6a4f894ac723428b8a42b0fbc80a0d19.tif,G-elongatus
P-obliquiloculata/7ef8d22d8298447fa376f632fa24445c.tif,P-obliquiloculata
S-dehiscen/196b6bfc0bc04adcb53f01eb3d6038ed.tif,S-dehiscen
G-sacculifer/5b71522c11754c9f8ec125ed8bfb255d.tif,G-sacculifer
G-ruber/1073acf2ac53419ca2228d5e92fbe416.tif,G-ruber
G-scitula/a3b5ad9b3cbc40cbb36ae7d4797162bd.tif,G-scitula
P-obliquiloculata/4df42028ee7c47a482dd8dbfff268c24.tif,P-obliquiloculata
G-sacculifer/a85d58b52845456797bd9d0415a3c847.tif,G-sacculifer
G-tumida/d50f922ca9ec46e9abc5c46c97f3119f.tif,G-tumida
G-sacculifer/1a32a57dfe424b51b4fbdf4de6c93de3.tif,G-sacculifer
G-tumida/62ebe56bdeec4c95a8d4c7315e42ff5f.tif,G-tumida
G-scitula/b2f98a1722df4eef8c6db04d3aca024c.tif,G-scitula
G-hexagonus/f82fd206d9914bc390fe4b29cb3861e6.tif,G-hexagonus
S-dehiscen/93480399e4e14a8c851e95331d0398b1.tif,S-dehiscen
N-humerosa/9ab5bdef863b4e7f8362e4925fe4d2a9.tif,N-humerosa
G-elongatus/d636f5a6eac647f7a614b9b80b67e109.tif,G-elongatus
G-scitula/bcfd446862b84ba7b1e06d32ce8f6c76.tif,G-scitula
G-ruber/98392f724aa748b299081fd6f75faa1f.tif,G-ruber
O-universa/63e9135512e54a26a8a4bed5e00205c8.tif,O-universa
N-humerosa/014170c0c60847398e42bcecb92a18b6.tif,N-humerosa
N-humerosa/57d34e685e614ee0a137d4ce5b06b273.tif,N-humerosa
G-truncatulinoides/5118cfafb3d14988ab7299281e35720c.tif,G-truncatulinoides
G-siphonifera/0c3f71d16f154f64b697e0b798967f26.tif,G-siphonifera
P-obliquiloculata/996bd1cfff3d43a1ac33c7ffe5703dd4.tif,P-obliquiloculata
G-tumida/ea94ccd9de0b4561a3eb55dbd8ee8a05.tif,G-tumida
G-scitula/1911a570227040888f1672273b71d300.tif,G-scitula
G-truncatulinoides/d3693a6d08ca4548b66c9681c2541cd5.tif,G-truncatulinoides
N-humerosa/05dbecb1357f48e29a7931dd14d548fb.tif,N-humerosa
G-truncatulinoides/6895bf931d284f5b84369b2ac794c443.tif,G-truncatulinoides
O-universa/6b38b1cd006e4d3988c456f76be33fd6.tif,O-universa
G-tumida/2a0ec0fdd1c74036b57e48c9a4e75e63.tif,G-tumida
G-crassaformis/1623931d4d4c4f13855a4509e66f0cd5.tif,G-crassaformis
P-obliquiloculata/5712b0c926174f1bb6b36b4c0fb12f67.tif,P-obliquiloculata
G-crassaformis/845c7bf854754c3fbe52e1bc7060cc6b.tif,G-crassaformis
G-crassaformis/504cce8a288248a7bf8cf97046a3b9c8.tif,G-crassaformis
G-sacculifer/fbda32c36a8948c29ea3066cd24f2a76.tif,G-sacculifer
N-dutertrei/297735e8eaf24fb38f215e7079331721.tif,N-dutertrei
G-scitula/52bc164c43a5494fb6bcb411ad4d6443.tif,G-scitula
N-dutertrei/30a83330cc264653ad308c27c2d65faa.tif,N-dutertrei
G-scitula/9f736af1fb6845ee8fa8144f0ccbf96c.tif,G-scitula
G-crassaformis/0a4834cd8215498698fc90fb1dada7c8.tif,G-crassaformis
G-sacculifer/35e23757de71486881ec958377954a09.tif,G-sacculifer
G-truncatulinoides/2505cec1966940278c5e3d5e9c0af80e.tif,G-truncatulinoides
G-scitula/14f74bb9c8824afcb36225d56455acda.tif,G-scitula
P-obliquiloculata/9c439fb9ad8246f78615db0fef85d3bd.tif,P-obliquiloculata
G-siphonifera/ed5a2d0a55cd492688d1bcfab2183304.tif,G-siphonifera
G-tumida/e22a1b7de5424689893a8460f79e39fc.tif,G-tumida
G-siphonifera/22d8b1c2d5b54ffda1fd772bad99a084.tif,G-siphonifera
S-dehiscen/8beea2758c124f0a89e5bc049a9fcd78.tif,S-dehiscen
G-truncatulinoides/ca9e4e9fa8c049c1a3bd76007d179679.tif,G-truncatulinoides
G-tumida/df01c2d5da054cd680ea912d5135ac7d.tif,G-tumida
G-ungulata/89b43eee681d4386b29b4184e66d6164.tif,G-ungulata
S-dehiscen/462c52db4eee4d818b4c61a00e595728.tif,S-dehiscen
G-tumida/06d2268ded84459aab3889366036b26e.tif,G-tumida
G-ruber/1e6c66a7b57b4701a4f2c5c2559c2b54.tif,G-ruber
G-siphonifera/d762000a0b6046babd0a9d7cb9365e3f.tif,G-siphonifera
G-scitula/7af1f5d76981436d9c1bfb695358ba46.tif,G-scitula
N-dutertrei/58b28117dbc742a7ad95e8a23068d916.tif,N-dutertrei
N-humerosa/398ac4fecfa844ab9402c35f337cdcb8.tif,N-humerosa
G-scitula/2ec431040a424394b54386c6c87e2310.tif,G-scitula
G-elongatus/fa056d1c0ae2445d8e654db41e7ba4e4.tif,G-elongatus
S-dehiscen/14e1dc97616440eaaa3a49aeecbe2786.tif,S-dehiscen
G-truncatulinoides/1d262f629ce146a586ce27096214385f.tif,G-truncatulinoides
N-acostaensis/b3dd59b9ae074e29a3ad1e6c58ceee4d.tif,N-acostaensis
G-sacculifer/a05748daf5f54c5793a31bf29a7c5b1a.tif,G-sacculifer
G-truncatulinoides/9a8c71000ca845d99214a446287fdf4a.tif,G-truncatulinoides
G-siphonifera/0576b3cb28ba4149bfa8ec2895be03b9.tif,G-siphonifera
G-ruber/701f47325be54505bbf3a3adfcb4727e.tif,G-ruber
N-humerosa/754ebe2ddbd24d62b314a29b60c0a3a2.tif,N-humerosa
N-humerosa/4b65919a9ca2493b9c3f578afe301b05.tif,N-humerosa
G-tumida/d4083c9f839f4cedb73d5291cd6bedbd.tif,G-tumida
G-truncatulinoides/9a6e8c24a7394a5ba1d3f1eef325728f.tif,G-truncatulinoides
G-ruber/5ab02fa5b2de4076842b893eb37ab058.tif,G-ruber
G-scitula/72d95fabc8324bd3b3a61e5e06f58a37.tif,G-scitula
G-scitula/66c35f9a7bc740618cf1feac47d9f7ee.tif,G-scitula
G-scitula/0c271959380b42c18f38b6c3e28d7bb2.tif,G-scitula
G-truncatulinoides/256c5490fd204bc3bcbb9b03a44e5a2c.tif,G-truncatulinoides
S-dehiscen/4aa767f1ed314ac98eb97e2ebcc76661.tif,S-dehiscen
P-obliquiloculata/38770d5aa6674a229c4d6e203c88e1de.tif,P-obliquiloculata
S-dehiscen/54d716a9e57f4203afba675398fd116a.tif,S-dehiscen
N-acostaensis/c4d077c1218c4ce0a69ca0f8853a6eca.tif,N-acostaensis
N-humerosa/e3d9f4f5467d42c4921efa08f620b263.tif,N-humerosa
S-dehiscen/e54a4553abfc471d97d7dc4ce1bffe40.tif,S-dehiscen
N-acostaensis/a2ab51b1be924660a02abbbc3899b753.tif,N-acostaensis
G-sacculifer/f646bd935efc4d20b61dda9005e189a8.tif,G-sacculifer
P-obliquiloculata/475ace6cb3cc4afda5250a3fa7541040.tif,P-obliquiloculata
G-tumida/d8c7d54dda0445d5943445401b20d3cc.tif,G-tumida
G-ungulata/4e87727d98ab4801a119d9cb6cde8425.tif,G-ungulata
N-humerosa/824811040d1a47dba38477ac48393f3f.tif,N-humerosa
G-truncatulinoides/94c6c276080d46b69d0749af001a8c24.tif,G-truncatulinoides
G-crassaformis/1240d4912f3c4de28a4bd31406c3f51f.tif,G-crassaformis
N-dutertrei/fe9a3832c4d642ec81b39d0aee910d7d.tif,N-dutertrei
N-acostaensis/ea3d032a1d8d4ca7aa2b5af02d71029b.tif,N-acostaensis
G-elongatus/7122d12dfe1a494791ac71dfbe4e4407.tif,G-elongatus
G-ruber/c8835297381648c287c6f3d61762d5bd.tif,G-ruber
G-siphonifera/19404f8a1c2b4d25aedf1f63bb764ee1.tif,G-siphonifera
G-crassaformis/af8f7ade3f4d44158f089c8a4599313b.tif,G-crassaformis
G-elongatus/9787f2381dce4018b1a1775d163e8430.tif,G-elongatus
G-ungulata/885705dd9f364c30843b3161456201d4.tif,G-ungulata
P-obliquiloculata/10cd8d72f8374c45bb45664fd8d9e38e.tif,P-obliquiloculata
N-dutertrei/1acf5c0071124278a8951204fec6fa95.tif,N-dutertrei
G-siphonifera/a6583558b9e14cb4853d90d8708c0a74.tif,G-siphonifera
G-elongatus/3add93c063d9474f8a9c9ddeb7b5beca.tif,G-elongatus
G-scitula/8189509f5b8a4c0eb1d5c5ca9abadb4a.tif,G-scitula
N-humerosa/5e8b014288c248468cb2b39af4defba8.tif,N-humerosa
G-truncatulinoides/bd739f167f3e4a1eaf4aec2662b80c4a.tif,G-truncatulinoides
G-sacculifer/0ff0a20c673246b6ac1f65e5c73b50ae.tif,G-sacculifer
G-ruber/4626e6bf26fe492992a7f77dbcf14420.tif,G-ruber
G-elongatus/243aadbf698e4374a3486d56929a6deb.tif,G-elongatus
G-crassaformis/6919293bb8a94882aa7e203fa4757f2f.tif,G-crassaformis
G-siphonifera/aa1baccf3db4459aa00bf896afa013f1.tif,G-siphonifera
G-ungulata/94baf187516945eebb961d2faf035c47.tif,G-ungulata
G-tumida/a99a84c9bd6c4c0b99ec6f15fc2b0843.tif,G-tumida
G-elongatus/17e478895a0c4f919e5243cdef172dde.tif,G-elongatus
G-truncatulinoides/fa5d0ef19ecf4f439bb86a1324fd99fc.tif,G-truncatulinoides
N-humerosa/de97533155a54563bfaad3570ca94f29.tif,N-humerosa
G-siphonifera/9ea27dcfb22846478e1969d34d703909.tif,G-siphonifera
G-ruber/2e1a67967bcf4b30a4c08648ae3667d8.tif,G-ruber
G-sacculifer/0db679f905374029a099c56b56ae56d2.tif,G-sacculifer
G-siphonifera/c6cd441558144c35ad811cd5f5c6a72f.tif,G-siphonifera
G-sacculifer/e06dd59004e94353afcfc94cdec24bb0.tif,G-sacculifer
G-ruber/2243ac0ffa3a4231988b9044e739f179.tif,G-ruber
G-sacculifer/47d77485926f41cdb470ad6ee0ddf028.tif,G-sacculifer
S-dehiscen/531d3fa21d0c4629b9497a0087218119.tif,S-dehiscen
G-ruber/7930ee0dbccb4e13b1c225d1a8e16ffc.tif,G-ruber
O-universa/b70a4f807b4344848bd4828abd1017cb.tif,O-universa
G-ungulata/de4b20f863a34bf89d42bd8fec506477.tif,G-ungulata
S-dehiscen/9e6ae35c81004a9684c4914540f6169d.tif,S-dehiscen
N-acostaensis/c0ef86fe4eee46dab681339e7420d03d.tif,N-acostaensis
G-siphonifera/1d0994ff403148349d8033ef4d7daec4.tif,G-siphonifera
G-sacculifer/19c36c17bb12468486b729f0d5db05e8.tif,G-sacculifer
N-humerosa/e055530cf86f49099cbaaf8b9547501c.tif,N-humerosa
G-scitula/2cc08496972a4af48102339ab38f7ce2.tif,G-scitula
G-crassaformis/688d57e7e1054746bb0e792a335c0e29.tif,G-crassaformis
N-humerosa/01aaeeac57074d1e9664795e09a207a1.tif,N-humerosa
